Afiliación,Nombre de Afiliación,Moneda,Tipo de Transacción,Número de Control,Número de Tarjeta,Tipo de Tarjeta,Monto de Transacción Signo,Monto de Disposición,Fecha Transacción,Diferimiento Inicial,Tipo de Plan,Número de Pagos,Código Autorización,Referencia,Referencia Interbancaria,Referencia Cliente 1,Referencia Cliente 2,Referencia Cliente 3,Terminal ID,Fecha Liberación,Fecha Aplicación,Fecha de Controversia,Fecha Retención,Giro Comisión,Importe Depósito,Total de IVA,Total de Comisiones,IVA de Pagos Diferidos,IVA de Disposición Pagado,IVA de Disposición Cobrado,Comisión de Disposición Pagado,Comisión de Disposición Cobrado,Comisión Pagos Diferidos,Validación 3D Secure,Conversión Global Banorte,Fuente de Transacción,Lote de Transacción, Hora de Transacción
09231577,GASOL VILLA,MXP,1,232139020007255073899800050000,****************,Débito,500.0,0.0,16/12/2025,0,0,0,637381,821454860814,74518995350001292315772,,,,23213902,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:06:12
09231577,GASOL VILLA,MXP,1,232139020002232356793500166000,****************,Débito,1660.0,0.0,10/12/2025,0,0,0,980007,731555718413,74518995344002592315776,,,,23213902,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-8.23,-51.46,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,16:34:14
09662848,FORMULA GAS,MXP,1,458177090009927947564000005000,****************,Débito,50.0,0.0,29/12/2025,0,0,0,011201,731595072520,75445505363004596628483,,,,45817709,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.09,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:31:12
07404315,TOTALGAS,MXP,1,534085660009664795749300082033,****************,Débito,820.33,0.0,25/12/2025,0,0,0,972866,731588548753,74518995359000574043152,,,,53408566,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.66,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,03:33:49
09662848,FORMULA GAS,MXP,1,458177090007778217475100025000,****************,Débito,250.0,0.0,06/12/2025,0,0,0,738702,731547539044,74518995340018696628488,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.44,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:27:44
08660455,DIAZ GAS SA CV,MXP,1,519871520001890193783800010000,****************,Crédito,100.0,0.0,21/12/2025,0,0,0,679022,731581112906,75445505355000886604556,,,,51987152,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.19,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:33:06
09662848,FORMULA GAS,MXP,1,458177080001451156859400071370,****************,Débito,713.7,0.0,09/12/2025,0,0,0,606862,731552385299,75445505343005296628488,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.26,-7.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:44:29
09231577,GASOL VILLA,MXP,1,232139020004075073823000050000,****************,Débito,500.0,0.0,13/12/2025,0,0,0,002559,821451309339,74518995347001792315773,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:11:38
09662848,FORMULA GAS,MXP,1,458177100008001348115600089077,****************,Crédito,890.77,0.0,13/12/2025,0,0,0,921135,731561828168,74518995347004996628488,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.71,-10.69,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:28:18
07397254,TOTAL GAS,MXP,1,373751910001270918063400068500,****************,Débito,685.0,0.0,19/12/2025,0,0,0,046998,731575196387,74518995353000273972541,,,,37375191,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.48,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:08:25
07404308,TOTALGAS I,MXP,1,911043500001191796224000070000,****************,Débito,700.0,0.0,08/12/2025,0,0,0,140795,731551048914,74518995342001074043080,,,,91104350,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.23,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:14:25
07404328,TOTALGAS,MXP,1,534116340004891349121400368850,****************,Débito,3688.5,0.0,01/12/2025,0,0,0,080123,731534743079,75445505335000574043286,,,,53411634,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-6.49,-40.57,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:08:00
08660455,DIAZ GAS SA CV,MXP,1,519871520001658003586600050000,****************,Débito,500.0,0.0,16/12/2025,0,0,0,665190,731569159170,74518995350000786604550,,,,51987152,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:17:21
08660455,DIAZ GAS SA CV,MXP,1,375835790006427159343700030000,****************,Crédito,300.0,0.0,10/12/2025,0,0,0,195431,821447891494,75445505344001486604552,,,,37583579,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:13:18
09662848,FORMULA GAS,MXP,1,458177090005150373457300050000,****************,Crédito,500.0,0.0,19/12/2025,0,0,0,063203,731576812826,75445505353015396628483,,,,45817709,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:16:32
09231577,GASOL VILLA,MXP,1,232139020007580096217900080000,****************,Débito,800.0,0.0,16/12/2025,0,0,0,074505,821455355701,75445505350004192315779,,,,23213902,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.97,-24.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,BNET,,17:45:05
07404295,TOTALGAS,MXP,1,911023850006159808105300050000,****************,Débito,500.0,0.0,06/12/2025,0,0,0,000185,731546838817,74518995340003674042951,,,,91102385,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:14:19
09662848,FORMULA GAS,MXP,1,458177100009005256325600030000,****************,Débito,300.0,0.0,30/12/2025,0,0,0,316214,731598283932,74518995364010496628488,,,,45817710,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:25:58
09662848,FORMULA GAS,MXP,1,458177100003345217888200047580,****************,Débito,475.8,0.0,07/12/2025,0,0,0,128927,731548553527,75445505341010396628489,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,12:40:08
09662848,FORMULA GAS,MXP,1,458177080007673572632300030000,****************,Crédito,300.0,0.0,23/12/2025,0,0,0,355804,731585490389,74518995357013196628484,,,,45817708,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:25:18
09231577,GASOL VILLA,MXP,1,232139020003533897411200100000,****************,Débito,1000.0,0.0,12/12/2025,0,0,0,840742,731559934401,74518995346005892315774,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.28,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:26:40
09662848,FORMULA GAS,MXP,1,458177080000541037311600030000,****************,Débito,300.0,0.0,17/12/2025,0,0,0,672980,731571113109,74518995351009096628489,,,,45817708,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:05:04
09662848,FORMULA GAS,MXP,1,458177100008351036333900023790,****************,Débito,237.9,0.0,29/12/2025,0,0,0,533523,731596067902,74518995363009796628488,,,,45817710,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:16:58
09662848,FORMULA GAS,MXP,1,458177100001911586067800011899,****************,Débito,118.99,0.0,05/12/2025,0,0,0,142228,731544267052,74518995339011596628487,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.21,-1.31,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:52:08
07404315,TOTALGAS,MXP,1,534085660008277998995900024600,****************,Débito,246.0,0.0,21/12/2025,0,0,0,000090,731580932379,74518995355000974043152,,,,53408566,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.2,-1.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:19:08
07404295,TOTALGAS,MXP,1,533980700003367569665000030400,****************,Débito,304.0,0.0,05/12/2025,0,0,0,000425,731543138212,74518995339000374042953,,,,53398070,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.34,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,03:31:50
08660455,DIAZ GAS SA CV,MXP,1,375835790006528346728500060003,****************,Débito,600.03,0.0,10/12/2025,0,0,0,179783,821448230870,74518995344002886604554,,,,37583579,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:24:05
09662848,FORMULA GAS,MXP,1,458177090006745184548800030000,****************,Débito,300.0,0.0,05/12/2025,0,0,0,167461,821442142454,74518995339003496628485,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:26:27
09662848,FORMULA GAS,MXP,1,458177090008429425991500010000,****************,Débito,100.0,0.0,26/12/2025,0,0,0,024582,731589660723,75445505360002796628488,,,,45817709,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:12:45
09662848,FORMULA GAS,MXP,1,458177090008327083079100035685,****************,Débito,356.85,0.0,25/12/2025,0,0,0,001073,731589246977,74518995359008996628484,,,,45817709,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.63,-3.93,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:53:56
09231577,GASOL VILLA,MXP,1,232139020000875740865200160000,****************,Crédito,1600.0,0.0,19/12/2025,0,0,0,427904,731576610908,74518995353006992315771,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.07,-19.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:09:08
09662848,FORMULA GAS,MXP,1,458177080003240080404700030000,****************,Débito,300.0,0.0,29/12/2025,0,0,0,335309,731595007217,74518995363001096628482,,,,45817708,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,06:34:02
09231577,GASOL VILLA,MXP,1,232139020002787725770900020000,****************,Crédito,200.0,0.0,21/12/2025,0,0,0,444362,821461085438,74518995355006692315772,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:41:09
09231577,GASOL VILLA,MXP,1,232139020008069386023900124690,****************,Débito,1246.9,0.0,17/12/2025,0,0,0,351712,821455968186,74518995351000892315777,,,,23213902,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.6,-9.98,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:55:49
07981261,TOTAL GAS,MXP,1,529378220003500693039700050000,****************,Débito,500.0,0.0,08/12/2025,0,0,0,282352,731551737049,75445505342000379812613,,,,52937822,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:36:16
07404295,TOTALGAS,MXP,1,515857690004775125334600012000,****************,Débito,120.0,0.0,09/12/2025,0,0,0,072646,731552335909,75445505343000674042956,,,,51585769,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.21,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:07:26
09231577,GASOL VILLA,MXP,1,232139020004700778789400030000,****************,Débito,300.0,0.0,13/12/2025,0,0,0,043109,731562601239,75445505347007992315770,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:54:31
09662848,FORMULA GAS,MXP,1,458177100004445757219800037586,****************,Débito,375.86,0.0,08/12/2025,0,0,0,938519,821446179024,74518995342016996628487,,,,45817710,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.66,-4.13,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:07:39
07981261,TOTAL GAS,MXP,1,529686850007116043512500005000,****************,Débito,50.0,0.0,19/12/2025,0,0,0,194217,731575068131,74518995353000179812619,,,,52968685,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.08,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,01:32:53
09662848,FORMULA GAS,MXP,1,458177080001991576610400090000,****************,Débito,900.0,0.0,01/12/2025,0,0,0,223031,731533978919,74518995335000796628482,,,,45817708,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.58,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,06:17:58
07404295,TOTALGAS,MXP,1,515857690005277733520000050000,****************,Débito,500.0,0.0,13/12/2025,0,0,0,083455,731561748349,75445505347000674042952,,,,51585769,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:48:33
09662848,FORMULA GAS,MXP,1,458177090004005957084000031921,****************,Débito,319.21,0.0,17/12/2025,0,0,0,092189,821456312633,75445505351012096628485,,,,45817709,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.56,-3.51,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:29:21
09662848,FORMULA GAS,MXP,1,458177100004925963591300047580,****************,Débito,475.8,0.0,23/12/2025,0,0,0,001823,731586282751,74518995357017996628487,,,,45817710,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,21:29:10
09662848,FORMULA GAS,MXP,1,458177080001880852304400050000,****************,Débito,500.0,0.0,09/12/2025,0,0,0,572327,731553602155,74518995343012996628485,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:16:47
07539310,TOTAL GAS,MXP,1,535529170009077087139600020000,****************,Débito,200.0,0.0,03/12/2025,0,0,0,079692,731538571595,75140425337013991320812,,,,53552917,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,06:28:51
08660455,DIAZ GAS SA CV,MXP,1,519871520000810228479200075960,****************,Crédito,759.6,0.0,10/12/2025,0,0,0,822657,821448077117,75445505344002486604550,,,,51987152,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.46,-9.12,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:28:50
09662848,FORMULA GAS,MXP,1,458177080002153037462400030000,****************,Débito,300.0,0.0,09/12/2025,0,0,0,002711,731554170226,74518995343020196628486,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,21:39:05
09662848,FORMULA GAS,MXP,1,458177090004490512120900100539,****************,Crédito,1005.39,0.0,01/12/2025,0,0,0,886301,821438071408,75445505335013096628484,,,,45817709,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.93,-12.06,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:28:13
09662848,FORMULA GAS,MXP,1,458177090006869630719700020000,****************,Débito,200.0,0.0,05/12/2025,0,0,0,000536,731544142592,74518995339009596628481,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:11:16
09662848,FORMULA GAS,MXP,1,458177100001331299012000047580,****************,Crédito,475.8,0.0,18/12/2025,0,0,0,035365,821457342179,74518995352006796628487,,,,45817710,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:53:53
08660455,DIAZ GAS SA CV,MXP,1,375835790004765245241700020000,****************,Débito,200.0,0.0,01/12/2025,0,0,0,141816,821437468239,74518995335001586604550,,,,37583579,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:17:46
09231577,GASOL VILLA,MXP,1,232139020006040050103300059998,****************,Crédito,599.98,0.0,14/12/2025,0,0,0,916411,821453042719,74518995348008192315773,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.15,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:57:48
07404315,TOTALGAS,MXP,1,534085660007541848522500020000,****************,Débito,200.0,0.0,17/12/2025,0,0,0,341820,731572363315,74518995351001274043151,,,,53408566,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,20:47:37
09662848,FORMULA GAS,MXP,1,458177100002059631072800010000,****************,Débito,100.0,0.0,05/12/2025,0,0,0,000189,731544767815,74518995339014496628482,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:39:14
07404308,TOTALGAS I,MXP,1,911043500003910743075200030000,****************,Débito,300.0,0.0,31/12/2025,0,0,0,918309,731599934043,74518995365000174043083,,,,91104350,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:05:00
09662848,FORMULA GAS,MXP,1,458177100003636361358100035685,****************,Crédito,356.85,0.0,07/12/2025,0,0,0,007796,731549435478,74518995341016396628484,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.68,-4.28,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:36:45
09231577,GASOL VILLA,MXP,1,232139020006594713682300045013,****************,Débito,450.13,0.0,28/12/2025,0,0,0,559825,731593548893,74518995362001292315778,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:47:08
09231577,GASOL VILLA,MXP,1,232139020001405297924900116480,****************,Débito,1164.8,0.0,20/12/2025,0,0,0,567535,731577589817,75445505354001492315778,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.49,-9.32,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,06:34:11
09231577,GASOL VILLA,MXP,1,232139020002606556970000093160,****************,Crédito,931.6,0.0,21/12/2025,0,0,0,343701,821460880888,74518995355003792315778,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.79,-11.18,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:30:12
09662848,FORMULA GAS,MXP,1,458177080004713725856600010000,****************,Débito,100.0,0.0,20/12/2025,0,0,0,789105,731579664809,74518995354021196628480,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,22:13:44
09662848,FORMULA GAS,MXP,1,458177090008994376410000009233,****************,Crédito,92.33,0.0,27/12/2025,0,0,0,043341,731591729138,75445505361003296628480,,,,45817709,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:04:33
09662848,FORMULA GAS,MXP,1,458177080003775098124000040000,****************,Débito,400.0,0.0,11/12/2025,0,0,0,000055,731557000082,74518995345004796628482,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.7,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:47:39
07981261,TOTAL GAS,MXP,1,529686850006199377688300096000,****************,Débito,960.0,0.0,10/12/2025,0,0,0,278945,731554806146,74518995344000179812611,,,,52968685,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.54,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:49:11
09662848,FORMULA GAS,MXP,1,458177080001543932345000030000,****************,Débito,300.0,0.0,09/12/2025,0,0,0,001320,731552475202,74518995343004896628483,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:42:48
07374424,TOTALGAS,MXP,1,524765230006901946529300050000,****************,Débito,500.0,0.0,13/12/2025,0,0,0,944668,731561586953,74518995347000373744245,,,,52476523,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:28:46
09636630,TOTALGAS,MXP,1,513696190003481082705300020000,****************,Débito,200.0,0.0,11/12/2025,0,0,0,755622,731556781814,74518995345000196366301,,,,51369619,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.02,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,07:02:50
09662848,FORMULA GAS,MXP,1,458177080002899478182100050000,****************,Débito,500.0,0.0,28/12/2025,0,0,0,001142,731594634395,74518995362013096628488,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:19:10
07539310,TOTAL GAS,MXP,1,535529170000665775143900050000,****************,Débito,500.0,0.0,10/12/2025,0,0,0,181062,821447615976,75445505344000375393103,,,,53552917,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,07:06:34
07404295,TOTALGAS,MXP,1,911023850006513389813200037980,****************,Débito,379.8,0.0,08/12/2025,0,0,0,132875,731550099357,74518995342000374042958,,,,91102385,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.67,-4.18,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:04:24
07404315,TOTALGAS,MXP,1,534085660009214573135200040000,****************,Crédito,400.0,0.0,23/12/2025,0,0,0,958763,731585375877,75445505357002174043156,,,,53408566,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.7,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,15:47:57
07404328,TOTALGAS,MXP,1,534116340005082825335300080000,****************,Crédito,800.0,0.0,02/12/2025,0,0,0,122075,731536551045,74518995336000374043285,,,,53411634,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.41,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:34:29
09662848,FORMULA GAS,MXP,1,458177080003692879419200047580,****************,Crédito,475.8,0.0,20/12/2025,0,0,0,792130,731577482710,75445505354000796628480,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,01:36:34
07404315,TOTALGAS,MXP,1,534085660007050432546100041778,****************,Débito,417.78,0.0,15/12/2025,0,0,0,405177,731567945045,75445505350000774043151,,,,53408566,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.33,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:30:32
09662848,FORMULA GAS,MXP,1,458177080001773100527500025000,****************,Crédito,250.0,0.0,27/12/2025,0,0,0,134112,731592985848,75445505361015496628482,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.48,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:13:39
09662848,FORMULA GAS,MXP,1,458177080002390547287200020000,****************,Débito,200.0,0.0,18/12/2025,0,0,0,644644,731574934733,75445505352018496628487,,,,45817708,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,22:33:33
07404295,TOTALGAS,MXP,1,515857690005097617180100050000,****************,Débito,500.0,0.0,11/12/2025,0,0,0,000064,731557854811,74518995345001874042958,,,,51585769,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:14:26
09662848,FORMULA GAS,MXP,1,458177080000543937061800020000,****************,Débito,200.0,0.0,26/12/2025,0,0,0,924198,821465881319,75445505360007196628483,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,15:35:20
07404295,TOTALGAS,MXP,1,911023850007195730276200020000,****************,Débito,200.0,0.0,15/12/2025,0,0,0,000088,731567582983,74518995349002274042958,,,,91102385,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:46:06
09662848,FORMULA GAS,MXP,1,458177100005715308075500030000,****************,Débito,300.0,0.0,24/12/2025,0,0,0,083576,731588265360,75445505358016896628481,,,,45817710,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:28:35
09662848,FORMULA GAS,MXP,1,458177080005363359981000047268,****************,Débito,472.68,0.0,21/12/2025,0,0,0,768973,821461001225,74518995355008796628480,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.83,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:21:57
07404306,TOTALGAS,MXP,1,534122090002739873706900060000,****************,Débito,600.0,0.0,05/12/2025,0,0,0,000087,731545463233,74518995340000174043067,,,,53412209,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.06,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:04:44
